jacobuses
jaconet,"a lightweight cotton cloth with a smooth and slightly stiff finish; used for clothing and bandages"
jaconets,"a lightweight cotton cloth with a smooth and slightly stiff finish; used for clothing and bandages"
jacquard,"French inventor of the Jacquard loom that could automatically weave complicated patterns (1752-1834)","a highly figured fabric woven on a Jacquard loom","a loom with an attachment for forming openings for the passage of the shuttle between the warp threads; used in weaving figured fabrics"
jacquards,"French inventor of the Jacquard loom that could automatically weave complicated patterns (1752-1834)","a highly figured fabric woven on a Jacquard loom","a loom with an attachment for forming openings for the passage of the shuttle between the warp threads; used in weaving figured fabrics"
jacqueline
jaculate
jaculated
jaculates
jaculating
jade,"a semiprecious gemstone that takes a high polish; is usually green but sometimes whitish; consists of jadeite or nephrite","a woman adulterer","a light green color varying from bluish green to yellowish green","an old or over-worked horse","lose interest or become bored with something or somebody; "I'm so tired of your mother and her complaints about my food"","exhaust or get tired through overuse or great strain or stress; "We wore ourselves out on this hike"","of something having the color of jade; especially varying from bluish green to yellowish green"
jaded,"exhausted; "my father's words had left me jaded and depressed"- William Styron","dulled by surfeit; "the amoral, jaded, bored upper classes""
jadedly
jadeite,"a hard green mineral consisting of sodium aluminum silicate in monoclinic crystalline form; a source of jade; found principally in Burma"
jadeites,"a hard green mineral consisting of sodium aluminum silicate in monoclinic crystalline form; a source of jade; found principally in Burma"
jades,"a semiprecious gemstone that takes a high polish; is usually green but sometimes whitish; consists of jadeite or nephrite","a woman adulterer","a light green color varying from bluish green to yellowish green","an old or over-worked horse","lose interest or become bored with something or somebody; "I'm so tired of your mother and her complaints about my food"","exhaust or get tired through overuse or great strain or stress; "We wore ourselves out on this hike"","of something having the color of jade; especially varying from bluish green to yellowish green"
jading
jadish
jadishly
jaditic
jaeger,"rapacious seabird that pursues weaker birds to make them drop their prey"
jaegers,"rapacious seabird that pursues weaker birds to make them drop their prey"
jag,"a sharp projection on an edge or surface; "he clutched a jag of the rock"","a slit in a garment that exposes material of a different color underneath; used in Renaissance clothing","a flap along the edge of a garment; used in medieval clothing","a bout of drinking or drug taking","cut teeth into; make a jagged cutting edge"
jager
jagers
jagg
jaggaries
jaggary,"unrefined brown sugar made from palm sap"
jagged,"cut teeth into; make a jagged cutting edge","having a sharply uneven surface or outline; "the jagged outline of the crags"; "scraggy cliffs"","having an irregularly notched or toothed margin as though gnawed"
jaggeder
jaggedest
jaggedly,"with a ragged and uneven appearance; "a long beard, raggedly cut""
jagger,"English rock star (born in 1943)"
jaggeries
jaggers,"English rock star (born in 1943)"
jaggery,"unrefined brown sugar made from palm sap"
jaggheries
jagghery,"unrefined brown sugar made from palm sap"
jaggier,"having an irregularly notched or toothed margin as though gnawed","having a sharply uneven surface or outline; "the jagged outline of the crags"; "scraggy cliffs""
jaggiest,"having an irregularly notched or toothed margin as though gnawed","having a sharply uneven surface or outline; "the jagged outline of the crags"; "scraggy cliffs""
jagging,"cut teeth into; make a jagged cutting edge"
jaggs
jaggy,"having an irregularly notched or toothed margin as though gnawed","having a sharply uneven surface or outline; "the jagged outline of the crags"; "scraggy cliffs""
jagless
jagra
jagras
jags,"a sharp projection on an edge or surface; "he clutched a jag of the rock"","a slit in a garment that exposes material of a different color underneath; used in Renaissance clothing","a flap along the edge of a garment; used in medieval clothing","a bout of drinking or drug taking","cut teeth into; make a jagged cutting edge"
jaguar,"a large spotted feline of tropical America similar to the leopard; in some classifications considered a member of the genus Felis"
jaguars,"a large spotted feline of tropical America similar to the leopard; in some classifications considered a member of the genus Felis"
jail,"a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons serving a sentence)","lock up or confine, in or as in a jail; "The suspects were imprisoned without trial"; "the murderer was incarcerated for the rest of his life""
jailbait
jailbird,"a criminal who has been jailed repeatedly"
jailbirds,"a criminal who has been jailed repeatedly"
jailbreak,"an escape from jail; "the breakout was carefully planned""
jailbreaks,"an escape from jail; "the breakout was carefully planned""
jailed,"being in captivity"
jailer,"someone who guards prisoners"
jailers,"someone who guards prisoners"
jailing
jailor,"someone who guards prisoners"
jailors,"someone who guards prisoners"
jails,"a correctional institution used to detain persons who are in the lawful custody of the government (either accused persons awaiting trial or convicted persons serving a sentence)","lock up or confine, in or as in a jail; "The suspects were imprisoned without trial"; "the murderer was incarcerated for the rest of his life""
jake
jakes,"a small outbuilding with a bench having holes through which a user can defecate"
jalap
jalapic
jalapin
jalapins
jalaps
jalop
jalopies
jaloppies
jaloppy
jalops
jalopy,"a car that is old and unreliable; "the fenders had fallen off that old bus""
jalousie,"a window with glass louvers","a shutter made of angled slats"
jalousies,"a window with glass louvers","a shutter made of angled slats"
jam,"preserve of crushed fruit","informal terms for a difficult situation; "he got into a terrible fix"; "he made a muddle of his marriage"","a dense crowd of people","deliberate radiation or reflection of electromagnetic energy for the purpose of disrupting enemy use of electronic devices or systems","press tightly together or cram; "The crowd packed the auditorium"","push down forcibly; "The driver jammed the brake pedal to the floor"","crush or bruise; "jam a toe"","interfere with or prevent the reception of signals; "Jam the Voice of America"; "block the signals emitted by this station"","get stuck and immobilized; "the mechanism jammed"","crowd or pack to capacity; "the theater was jampacked"","block passage through; "obstruct the path""
jamb,"upright consisting of a vertical side member of a door or window frame"
jambe
jambeau,"armor plate that protects legs below the knee"
jambeaux,"armor plate that protects legs below the knee"
jambed
jambes
jambing
jamboree,"a gay festivity"
jamborees,"a gay festivity"
jambs,"upright consisting of a vertical side member of a door or window frame"
jammed,"press tightly together or cram; "The crowd packed the auditorium"","push down forcibly; "The driver jammed the brake pedal to the floor"","crush or bruise; "jam a toe"","interfere with or prevent the reception of signals; "Jam the Voice of America"; "block the signals emitted by this station"","get stuck and immobilized; "the mechanism jammed"","crowd or pack to capacity; "the theater was jampacked"","block passage through; "obstruct the path"","filled to capacity; "a suitcase jammed with dirty clothes"; "stands jam-packed with fans"; "a packed theater""
jammer,"a transmitter used to broadcast electronic jamming"
jammers,"a transmitter used to broadcast electronic jamming"
jamming,"deliberate radiation or reflection of electromagnetic energy for the purpose of disrupting enemy use of electronic devices or systems","press tightly together or cram; "The crowd packed the auditorium"","push down forcibly; "The driver jammed the brake pedal to the floor"","crush or bruise; "jam a toe"","interfere with or prevent the reception of signals; "Jam the Voice of America"; "block the signals emitted by this station"","get stuck and immobilized; "the mechanism jammed"","crowd or pack to capacity; "the theater was jampacked"","block passage through; "obstruct the path""
jams,"preserve of crushed fruit","informal terms for a difficult situation; "he got into a terrible fix"; "he made a muddle of his marriage"","a dense crowd of people","deliberate radiation or reflection of electromagnetic energy for the purpose of disrupting enemy use of electronic devices or systems","press tightly together or cram; "The crowd packed the auditorium"","push down forcibly; "The driver jammed the brake pedal to the floor"","crush or bruise; "jam a toe"","interfere with or prevent the reception of signals; "Jam the Voice of America"; "block the signals emitted by this station"","get stuck and immobilized; "the mechanism jammed"","crowd or pack to capacity; "the theater was jampacked"","block passage through; "obstruct the path""
jane
janes
jangle,"a metallic sound; "the jingle of coins"; "the jangle of spurs"","make a sound typical of metallic objects; "The keys were jingling in his pocket""
jangled
jangler
janglers
jangles,"a metallic sound; "the jingle of coins"; "the jangle of spurs"","make a sound typical of metallic objects; "The keys were jingling in his pocket""
jangling,"like the discordant ringing of nonmusical metallic objects striking together; "cowboys with jangling spurs""
janiform
janisaries
janisary
janitor,"someone employed to clean and maintain a building"
janitorial
janitors,"someone employed to clean and maintain a building"
janizaries
janizary
janty
japan,"a string of more than 3,000 islands to the east of Asia extending 1,300 miles between the Sea of Japan and the western Pacific Ocean","a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building","lacquerware decorated and varnished in the Japanese manner with a glossy durable black lacquer","lacquer with a durable glossy black finish, originally from the orient","coat with a lacquer, as done in Japan"
japanize
japanized
japanizes
japanizing
japanned,"coat with a lacquer, as done in Japan"
japanner
japanners
japanning,"coat with a lacquer, as done in Japan"
japans,"a string of more than 3,000 islands to the east of Asia extending 1,300 miles between the Sea of Japan and the western Pacific Ocean","a constitutional monarchy occupying the Japanese Archipelago; a world leader in electronics and automobile manufacture and ship building","lacquerware decorated and varnished in the Japanese manner with a glossy durable black lacquer","lacquer with a durable glossy black finish, originally from the orient","coat with a lacquer, as done in Japan"
jape,"a humorous anecdote or remark intended to provoke laughter; "he told a very funny joke"; "he knows a million gags"; "thanks for the laugh"; "he laughed unpleasantly at his own jest"; "even a schoolboy's jape is supposed to have some ascertainable point""
japed
japer
japeries
japers
japery,"acting like a clown or buffoon"
japes,"a humorous anecdote or remark intended to provoke laughter; "he told a very funny joke"; "he knows a million gags"; "thanks for the laugh"; "he laughed unpleasantly at his own jest"; "even a schoolboy's jape is supposed to have some ascertainable point""
japing
japingly
japonica,"greenhouse shrub with glossy green leaves and showy fragrant rose-like flowers; cultivated in many varieties","deciduous thorny shrub native to Japan having red blossoms"
japonicas,"greenhouse shrub with glossy green leaves and showy fragrant rose-like flowers; cultivated in many varieties","deciduous thorny shrub native to Japan having red blossoms"
jar,"a vessel (usually cylindrical) with a wide mouth and without handles","the quantity contained in a jar; "he drank a jar of beer"","a sudden jarring impact; "the door closed with a jolt"; "all the jars and jolts were smoothed out by the shock absorbers"","be incompatible; be or come into conflict; "These colors clash"","move or cause to move with a sudden jerky motion","shock physically; "Georgia was shaken up in the Tech game"","affect in a disagreeable way; "This play jarred the audience"","place in a cylindrical vessel; "jar the jam""
jarful,"the quantity contained in a jar; "he drank a jar of beer""
jarfuls,"the quantity contained in a jar; "he drank a jar of beer""
jargon,"a characteristic language of a particular group (as among thieves); "they don't speak our lingo"","a colorless (or pale yellow or smoky) variety of zircon","specialized technical terminology characteristic of a particular subject"
jargoned
jargonel
jargonels
jargoning
jargons,"a characteristic language of a particular group (as among thieves); "they don't speak our lingo"","a colorless (or pale yellow or smoky) variety of zircon","specialized technical terminology characteristic of a particular subject"
jargoon,"a colorless (or pale yellow or smoky) variety of zircon"
jargoons,"a colorless (or pale yellow or smoky) variety of zircon"
jarina
jarinas
jarl
jarldom
jarldoms
jarls
jarosite
jarosites
jarovize
jarovized
jarovizes
jarovizing
jarrah
jarrahs
jarred,"be incompatible; be or come into conflict; "These colors clash"","move or cause to move with a sudden jerky motion","shock physically; "Georgia was shaken up in the Tech game"","affect in a disagreeable way; "This play jarred the audience"","place in a cylindrical vessel; "jar the jam""
jarring,"be incompatible; be or come into conflict; "These colors clash"","move or cause to move with a sudden jerky motion","shock physically; "Georgia was shaken up in the Tech game"","affect in a disagreeable way; "This play jarred the audience"","place in a cylindrical vessel; "jar the jam"","making or causing a harsh and irritating sound; "the jarring noise of the iron gate scraping on the sidewalk""
jars,"a vessel (usually cylindrical) with a wide mouth and without handles","the quantity contained in a jar; "he drank a jar of beer"","a sudden jarring impact; "the door closed with a jolt"; "all the jars and jolts were smoothed out by the shock absorbers"","be incompatible; be or come into conflict; "These colors clash"","move or cause to move with a sudden jerky motion","shock physically; "Georgia was shaken up in the Tech game"","affect in a disagreeable way; "This play jarred the audience"","place in a cylindrical vessel; "jar the jam""
jarsful
jarvey
jarveys
jasey
jasmine,"any of several shrubs and vines of the genus Jasminum chiefly native to Asia"
jasmines,"any of several shrubs and vines of the genus Jasminum chiefly native to Asia"
jasper,"an opaque form of quartz; red or yellow or brown or dark green in color; used for ornamentation or as a gemstone"
jaspers,"German psychiatrist (1883-1969)"
jaspery
jassid,"a variety of leafhopper"
jassids,"a variety of leafhopper"
jato
jatos
jauk
jauked
jauking
jauks
jaunce
jaunced
jaunces
jauncing
jaundice,"yellowing of the skin and the whites of the eyes caused by an accumulation of bile pigment (bilirubin) in the blood; can be a symptom of gallstones or liver infection or anemia","a rough and bitter manner","distort adversely; "Jealousy had jaundiced his judgment"","affect with, or as if with, jaundice"
jaundiced,"affected by jaundice which causes yellowing of skin etc","showing or affected by prejudice or envy or distaste; "looked with a jaundiced eye on the growth of regimentation"; "takes a jaundiced view of societies and clubs""
jaundices,"yellowing of the skin and the whites of the eyes caused by an accumulation of bile pigment (bilirubin) in the blood; can be a symptom of gallstones or liver infection or anemia","a rough and bitter manner","distort adversely; "Jealousy had jaundiced his judgment"","affect with, or as if with, jaundice"
jaundicing
jaunt,"a journey taken for pleasure; "many summer excursions to the shore"; "it was merely a pleasure trip"; "after cautious sashays into the field"","make a trip for pleasure"
jaunted
jauntier,"marked by up-to-dateness in dress and manners; "a dapper young man"; "a jaunty red hat"","having a cheerful, lively, and self-confident air; "looking chipper, like a man...diverted by his own wit"- Frances G. Patton; "life that is gay, brisk, and debonair"- H.M.Reynolds; "walked with a jaunty step"; "a jaunty optimist""
jauntiest,"marked by up-to-dateness in dress and manners; "a dapper young man"; "a jaunty red hat"","having a cheerful, lively, and self-confident air; "looking chipper, like a man...diverted by his own wit"- Frances G. Patton; "life that is gay, brisk, and debonair"- H.M.Reynolds; "walked with a jaunty step"; "a jaunty optimist""
jauntily,"in a jaunty fashionable manner; "his hat sat jauntily on his full brown hair""
jauntiness,"stylishness as evidenced by a smart appearance","a breezy liveliness; "a delightful breeziness of manner""
jauntinesses
jaunting
jaunts,"a journey taken for pleasure; "many summer excursions to the shore"; "it was merely a pleasure trip"; "after cautious sashays into the field"","make a trip for pleasure"
jaunty,"marked by up-to-dateness in dress and manners; "a dapper young man"; "a jaunty red hat"","having a cheerful, lively, and self-confident air; "looking chipper, like a man...diverted by his own wit"- Frances G. Patton; "life that is gay, brisk, and debonair"- H.M.Reynolds; "walked with a jaunty step"; "a jaunty optimist""
jaup
jauped
jauping
jaups
java,"an island in Indonesia to the south of Borneo; one of the world's most densely populated regions","a beverage consisting of an infusion of ground coffee beans; "he ordered a cup of coffee"","a platform-independent object-oriented programming language"
javas,"an island in Indonesia to the south of Borneo; one of the world's most densely populated regions","a beverage consisting of an infusion of ground coffee beans; "he ordered a cup of coffee"","a platform-independent object-oriented programming language"
javelin,"an athletic competition in which a javelin is thrown as far as possible","a spear thrown as a weapon or in competitive field events"
javelina,"dark grey peccary with an indistinct white collar; of semi desert areas of Mexico and southwestern United States"
javelinas,"dark grey peccary with an indistinct white collar; of semi desert areas of Mexico and southwestern United States"
javelined
javelining
javelins,"an athletic competition in which a javelin is thrown as far as possible","a spear thrown as a weapon or in competitive field events"
jaw,"the part of the skull of a vertebrate that frames the mouth and holds the teeth","the bones of the skull that frame the mouth and serve to open it; the bones that hold the teeth","holding device consisting of one or both of the opposing parts of a tool that close to hold an object","talk socially without exchanging too much information; "the men were sitting in the cafe and shooting the breeze"","talk incessantly and tiresomely","chew (food); to bite and grind with the teeth; "He jawed his bubble gum"; "Chew your food and don't swallow it!"; "The cows were masticating the grass"","censure severely or angrily; "The mother scolded the child for entering a stranger's car"; "The deputy ragged the Prime Minister"; "The customer dressed down the waiter for bringing cold soup""
jawan,"(India) a private soldier or male constable"
jawans,"(India) a private soldier or male constable"
jawbone,"the jaw in vertebrates that is hinged to open the mouth","talk idly or casually and in a friendly way"
jawboned
jawbones,"the jaw in vertebrates that is hinged to open the mouth","talk idly or casually and in a friendly way"
jawboning
jawed,"of animals having jaws of a specified type"
jawing
jawlike
jawline
jawlines
jaws,"the part of the skull of a vertebrate that frames the mouth and holds the teeth","the bones of the skull that frame the mouth and serve to open it; the bones that hold the teeth","holding device consisting of one or both of the opposing parts of a tool that close to hold an object","talk socially without exchanging too much information; "the men were sitting in the cafe and shooting the breeze"","talk incessantly and tiresomely","chew (food); to bite and grind with the teeth; "He jawed his bubble gum"; "Chew your food and don't swallow it!"; "The cows were masticating the grass"","censure severely or angrily; "The mother scolded the child for entering a stranger's car"; "The deputy ragged the Prime Minister"; "The customer dressed down the waiter for bringing cold soup""
jay,"United States diplomat and jurist who negotiated peace treaties with Britain and served as the first chief justice of the United States Supreme Court (1745-1829)","crested largely blue bird"
jaybird,"common jay of eastern North America; bright blue with grey breast"
jaybirds,"common jay of eastern North America; bright blue with grey breast"
jaygee
jaygees
jays,"United States diplomat and jurist who negotiated peace treaties with Britain and served as the first chief justice of the United States Supreme Court (1745-1829)","crested largely blue bird"
jayvee
jayvees
jaywalk,"cross the road at a red light"
jaywalked
jaywalker,"a reckless pedestrian who crosses a street illegally"
jaywalkers,"a reckless pedestrian who crosses a street illegally"
jaywalking
jaywalks,"cross the road at a red light"
jazz,"empty rhetoric or insincere or exaggerated talk; "that's a lot of wind"; "don't give me any of that jazz"","a genre of popular music that originated in New Orleans around 1900 and developed through increasingly complex styles","a style of dance music popular in the 1920s; similar to New Orleans jazz but played by large bands","play something in the style of jazz","have sexual intercourse with; "This student sleeps with everyone in her dorm"; "Adam knew Eve"; "Were you ever intimate with this man?""
jazzed
jazzer
jazzers
jazzes
jazzier,"resembling jazz (especially in its rhythm)","(used especially of clothes) marked by conspicuous display"
jazziest,"resembling jazz (especially in its rhythm)","(used especially of clothes) marked by conspicuous display"
jazzily
jazzing
jazzman,"a musician who plays or composes jazz music"
jazzmen
jazzy,"resembling jazz (especially in its rhythm)","(used especially of clothes) marked by conspicuous display"
jealous,"showing extreme cupidity; painfully desirous of another's advantages; "he was never covetous before he met her"; "jealous of his success and covetous of his possessions"; "envious of their art collection"","suspicious or unduly suspicious or fearful of being displaced by a rival; "a jealous lover""
jealousies
jealously,"with jealousy; "he guarded his privacy jealously"","with jealousy; in an envious manner; "he looked at his friend's new car jealously""
jealousy,"a feeling of jealous envy (especially of a rival)","zealous vigilance; "cherish their official political freedom with fierce jealousy"-Paul Blanshard"
jean,"(usually plural) close-fitting trousers of heavy denim for manual work or casual wear","a coarse durable twill-weave cotton fabric"
jeans,"(usually plural) close-fitting trousers of heavy denim for manual work or casual wear","a coarse durable twill-weave cotton fabric"
jeapordize
jeapordized
jeapordizes
jeapordizing
jeapordous
jebel
jebels
jee
jeed
jeeing
jeep,"a car suitable for traveling over rough terrain"
jeepers
jeeps,"a car suitable for traveling over rough terrain"
jeer,"showing your contempt by derision","laugh at with contempt and derision; "The crowd jeered at the speaker""
jeered
jeerer,"someone who jeers or mocks or treats something with contempt or calls out in derision"
jeerers,"someone who jeers or mocks or treats something with contempt or calls out in derision"
jeering,"showing your contempt by derision","abusing vocally; expressing contempt or ridicule; "derisive laughter"; "a jeering crowd"; "her mocking smile"; "taunting shouts of `coward' and `sissy'""
jeers,"showing your contempt by derision","laugh at with contempt and derision; "The crowd jeered at the speaker""
jees
jeez
jefe
jefes
jehad,"a holy war waged by Muslims against infidels","a holy struggle or striving by a Muslim for a moral or spiritual or political goal"
jehads,"a holy war waged by Muslims against infidels","a holy struggle or striving by a Muslim for a moral or spiritual or political goal"
jehu
jehus
jejuna
jejunal
jejune,"lacking in nutritive value; "the jejune diets of the very poor"","displaying or suggesting a lack of maturity; "adolescent insecurity"; "jejune responses to our problems"; "their behavior was juvenile"; "puerile jokes"","lacking interest or significance or impact; "an insipid personality"; "jejune novel""
jejunely,"in an immature manner; "his teenage son still behaves very immaturely""
jejunities
jejunity,"the quality of being vapid and unsophisticated","quality of lacking nutritive value"
jejunum,"the part of the small intestine between the duodenum and the ileum"
jell,"become gelatinous; "the liquid jelled after we added the enzyme""
jelled,"congealed into jelly; solidified by cooling; "in Georgia they serve congealed salads""
jellied,"make into jelly; "jellify a liquid"","congealed into jelly; solidified by cooling; "in Georgia they serve congealed salads""
jellies
jellified,"become jelly; "The sauce jellified"","make into jelly; "jellify a liquid""
jellifies
jellify,"become jelly; "The sauce jellified"","make into jelly; "jellify a liquid""
jellifying
jelling
jells,"become gelatinous; "the liquid jelled after we added the enzyme""
jelly,"an edible jelly (sweet or pungent) made with gelatin and used as a dessert or salad base or a coating for foods","a preserve made of the jelled juice of fruit","any substance having the consistency of jelly or gelatin","make into jelly; "jellify a liquid""
jellyfish,"large siphonophore having a bladderlike float and stinging tentacles","any of numerous usually marine and free-swimming coelenterates that constitute the sexually reproductive forms of hydrozoans and scyphozoans"
jellyfishes,"large siphonophore having a bladderlike float and stinging tentacles","any of numerous usually marine and free-swimming coelenterates that constitute the sexually reproductive forms of hydrozoans and scyphozoans"
jellying
jelutong
jelutongs
jemadar
jemadars
jemidar
jemidars
jemmied
jemmies
jemmy,"a short crowbar; "in Britain they call a jimmy and jemmy""
jemmying
jennet,"female donkey"
jennets,"female donkey"
jennies
jenny,"United States architect who designed the first skyscraper in which a metal skeleton was used (1832-1907)","female donkey"
jeopard
jeoparded
jeopardies
jeoparding
jeopards
jeopardy,"a source of danger; a possibility of incurring loss or misfortune; "drinking alcohol is a health hazard""
jeopordize
jeopordized
jeopordizes
jeopordizing
jerboa,"mouselike jumping rodent"
jerboas,"mouselike jumping rodent"
jereed
jereeds
jeremiad,"a long and mournful complaint; "a jeremiad against any form of government""
jeremiads,"a long and mournful complaint; "a jeremiad against any form of government""
jerid
jerids
jerk,"a dull stupid fatuous person","an abrupt spasmodic movement","(mechanics) the rate of change of acceleration","meat (especially beef) cut in strips and dried in the sun","raising a weight from shoulder height to above the head by straightening the arms","a sudden abrupt pull","pull, or move with a sudden movement; "He turned the handle and jerked the door open"","move with abrupt, seemingly uncontrolled motions; "The patient's legs were jerkings"","make an uncontrolled, short, jerky motion; "his face is twitching"","jump vertically, with legs stiff and back arched; "the yung filly bucked"","throw or toss with a quick motion; "flick a piece of paper across the table"; "jerk his head""
jerked
jerker,"someone who gives a strong sudden pull"
jerkers,"someone who gives a strong sudden pull"
jerkier,"lacking a steady rhythm; "an arrhythmic heartbeat"","marked by abrupt transitions; "choppy prose"","having or revealing stupidity; "ridiculous anserine behavior"; "a dopey answer"; "a dopey kid"; "some fool idea about rewriting authors' books""
jerkies
jerkiest,"lacking a steady rhythm; "an arrhythmic heartbeat"","marked by abrupt transitions; "choppy prose"","having or revealing stupidity; "ridiculous anserine behavior"; "a dopey answer"; "a dopey kid"; "some fool idea about rewriting authors' books""
jerkily,"with spasms; "the mouth was slightly open, and jerked violently and spasmodically at one corner"","with jerking motions; "She rose stiffly, jerkily from the window seat""
jerkin,"a tight sleeveless and collarless jacket (often made of leather) worn by men in former times"
jerking,"an abrupt spasmodic movement","lacking a steady rhythm; "an arrhythmic heartbeat""
jerkins,"a tight sleeveless and collarless jacket (often made of leather) worn by men in former times"
jerks,"a dull stupid fatuous person","an abrupt spasmodic movement","(mechanics) the rate of change of acceleration","meat (especially beef) cut in strips and dried in the sun","raising a weight from shoulder height to above the head by straightening the arms","a sudden abrupt pull","pull, or move with a sudden movement; "He turned the handle and jerked the door open"","move with abrupt, seemingly uncontrolled motions; "The patient's legs were jerkings"","make an uncontrolled, short, jerky motion; "his face is twitching"","jump vertically, with legs stiff and back arched; "the yung filly bucked"","throw or toss with a quick motion; "flick a piece of paper across the table"; "jerk his head""
